FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,City_ORIGIN,City_DEST
2018-01-01,UA,1578,Los Angeles,Houston
2018-01-01,UA,1575,"Honolulu, Oahu",San Francisco
2018-01-01,UA,1574,Fort Myers,Houston
2018-01-01,UA,1573,Houston,New York
2018-01-01,UA,1564,Boston,Chicago
2018-01-01,UA,1563,New York / Newark,New Orleans
2018-01-01,UA,1562,Anchorage,Chicago
2018-01-01,UA,1561,Dallas,Chicago
2018-01-01,UA,1557,"Kahului, Maui",San Francisco
2018-01-01,UA,1556,San Francisco,Houston
2018-01-01,UA,1555,San Francisco,Fort Lauderdale
2018-01-01,UA,1553,Detroit,New York / Newark
2018-01-01,UA,1552,Phoenix,New York / Newark
2018-01-01,UA,1551,New York / Newark,Portland
2018-01-01,UA,1548,Gunnison,Houston
2018-01-01,UA,1546,Houston,New York / Newark
2018-01-01,UA,1545,Denver,Eagle/Vail
2018-01-01,UA,1545,Fort Lauderdale,Denver
2018-01-01,UA,1541,Houston,San Francisco
2018-01-01,UA,1539,San Francisco,Seattle / Tacoma (SeaTac)
2018-01-01,UA,1538,New York / Newark,West Palm Beach
2018-01-01,UA,1537,Las Vegas,New York / Newark
2018-01-01,UA,1536,Austin,Houston
2018-01-01,UA,1535,Chicago,Dallas
2018-01-01,UA,1534,New York / Newark,Houston
2018-01-01,UA,1532,San Francisco,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1530,Cleveland,New York / Newark
2018-01-01,UA,1527,New York / Newark,Orlando
2018-01-01,UA,1527,Orlando,Houston
2018-01-01,UA,1527,Miami,New York / Newark
2018-01-01,UA,1526,Denver,Eagle/Vail
2018-01-01,UA,1524,Dallas,Chicago
2018-01-01,UA,1523,New York / Newark,San Juan / Carolina
2018-01-01,UA,1522,Seattle / Tacoma (SeaTac),New York / Newark
2018-01-01,UA,1513,Houston,Cleveland
2018-01-01,UA,1511,San Francisco,Phoenix
2018-01-01,UA,1510,Chicago,New York / Newark
2018-01-01,UA,1509,San Francisco,"Honolulu, Oahu"
2018-01-01,UA,1508,Seattle / Tacoma (SeaTac),Denver
2018-01-01,UA,1505,Denver,Charlotte
2018-01-01,UA,1504,Houston,Cleveland
2018-01-01,UA,1501,Houston,New York
2018-01-01,UA,1500,San Francisco,Portland
2018-01-01,UA,1499,Houston,Chicago
2018-01-01,UA,1498,Los Angeles,"Honolulu, Oahu"
2018-01-01,UA,1497,Austin,New York / Newark
2018-01-01,UA,1496,New York / Newark,Miami
2018-01-01,UA,1493,New York / Newark,Jackson Hole
2018-01-01,UA,1492,Houston,Fort Lauderdale
2018-01-01,UA,1492,Orange County,Houston
2018-01-01,UA,1490,San Francisco,Las Vegas
2018-01-01,UA,1485,New York / Newark,Charleston
2018-01-01,UA,1483,New York / Newark,San Francisco
2018-01-01,UA,1482,San Francisco,Philadelphia
2018-01-01,UA,1481,Houston,San Antonio
2018-01-01,UA,1480,San Francisco,Austin
2018-01-01,UA,1479,"Washington, D.C. / Dulles / Chantilly",San Diego
2018-01-01,UA,1478,Seattle / Tacoma (SeaTac),Chicago
2018-01-01,UA,1476,Miami,Houston
2018-01-01,UA,1474,Fort Myers,Denver
2018-01-01,UA,1469,New York / Newark,Boston
2018-01-01,UA,1464,Miami,Chicago
2018-01-01,UA,1463,Miami,Denver
2018-01-01,UA,1460,Houston,Baltimore
2018-01-01,UA,1456,San Francisco,New York / Newark
2018-01-01,UA,1455,San Antonio,New York / Newark
2018-01-01,UA,1453,Phoenix,Chicago
2018-01-01,UA,1451,Los Angeles,Chicago
2018-01-01,UA,1450,Los Angeles,Chicago
2018-01-01,UA,1443,"Washington, D.C. / Dulles / Chantilly",Los Angeles
2018-01-01,UA,1439,San Francisco,Chicago
2018-01-01,UA,1437,New York / Newark,Dallas
2018-01-01,UA,1431,Los Angeles,"Honolulu, Oahu"
2018-01-01,UA,1430,"Kahului, Maui",Denver
2018-01-01,UA,1429,Houston,Austin
2018-01-01,UA,1425,San Diego,San Francisco
2018-01-01,UA,1424,Houston,San Diego
2018-01-01,UA,1424,San Diego,San Francisco
2018-01-01,UA,1420,Chicago,Boston
2018-01-01,UA,1419,Salt Lake City,Houston
2018-01-01,UA,1418,Fort Lauderdale,Chicago
2018-01-01,UA,1417,Fort Lauderdale,New York / Newark
2018-01-01,UA,1417,Chicago,Fort Lauderdale
2018-01-01,UA,1416,San Francisco,Las Vegas
2018-01-01,UA,1415,New York / Newark,Miami
2018-01-01,UA,1413,San Francisco,Boston
2018-01-01,UA,1411,Baltimore,Houston
2018-01-01,UA,1410,Houston,New York
2018-01-01,UA,1407,San Diego,New York / Newark
2018-01-01,UA,1403,Houston,Chicago
2018-01-01,UA,1402,Orange County,Chicago
2018-01-01,UA,1400,Houston,Gunnison
2018-01-01,UA,1298,Denver,Tucson
2018-01-01,UA,1297,Houston,San Juan / Carolina
2018-01-01,UA,1296,Los Angeles,"Kailua-Kona, Hawaii"
2018-01-01,UA,1295,Los Angeles,"Lihue, Kauai"
2018-01-01,UA,1294,Los Angeles,San Francisco
2018-01-01,UA,1292,"Lihue, Kauai",Los Angeles
2018-01-01,UA,1291,New York / Newark,Savannah
2018-01-01,UA,1290,Fort Lauderdale,Chicago
2018-01-01,UA,1290,Chicago,Houston
2018-01-01,UA,1289,San Diego,Los Angeles
2018-01-01,UA,1288,"Kahului, Maui",San Francisco
2018-01-01,UA,1286,New York / Newark,Asheville
2018-01-01,UA,1285,Palm Springs,Denver
2018-01-01,UA,1284,Houston,New York
2018-01-01,UA,1284,San Diego,Houston
2018-01-01,UA,1283,Chicago,Philadelphia
2018-01-01,UA,1281,"Kahului, Maui",Los Angeles
2018-01-01,UA,1280,Chicago,Anchorage
2018-01-01,UA,1278,New York / Newark,Tampa
2018-01-01,UA,1274,Minneapolis,Denver
2018-01-01,UA,1273,San Francisco,"Kahului, Maui"
2018-01-01,UA,1272,Portland,San Francisco
2018-01-01,UA,1270,Tampa,Chicago
2018-01-01,UA,1265,San Jose,Denver
2018-01-01,UA,1264,Chicago,Albany
2018-01-01,UA,1263,Chicago,Seattle / Tacoma (SeaTac)
2018-01-01,UA,1262,New York / Newark,Denver
2018-01-01,UA,1261,New York / Newark,Los Angeles
2018-01-01,UA,1261,Los Angeles,Cleveland
2018-01-01,UA,1260,Denver,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1259,Sarasota,New York / Newark
2018-01-01,UA,1258,New York / Newark,Los Angeles
2018-01-01,UA,1257,Houston,San Francisco
2018-01-01,UA,1257,San Francisco,Anchorage
2018-01-01,UA,1256,Houston,Chicago
2018-01-01,UA,1254,Boston,Houston
2018-01-01,UA,1254,Houston,New York
2018-01-01,UA,1253,Houston,Boston
2018-01-01,UA,1252,San Antonio,Houston
2018-01-01,UA,1251,Chicago,New York / Newark
2018-01-01,UA,1250,"Washington, D.C. / Dulles / Chantilly",Raleigh
2018-01-01,UA,1249,Omaha,Chicago
2018-01-01,UA,1248,New York / Newark,Chicago
2018-01-01,UA,1247,Houston,San Antonio
2018-01-01,UA,1246,Houston,Fort Lauderdale
2018-01-01,UA,1246,Sacramento,Houston
2018-01-01,UA,1245,New York / Newark,Atlanta
2018-01-01,UA,1244,New York / Newark,Los Angeles
2018-01-01,UA,1242,Houston,Dallas
2018-01-01,UA,1241,Los Angeles,Houston
2018-01-01,UA,1239,Houston,Detroit
2018-01-01,UA,1237,Chicago,Miami
2018-01-01,UA,1236,Houston,Los Angeles
2018-01-01,UA,1235,Denver,Miami
2018-01-01,UA,1234,Houston,Austin
2018-01-01,UA,1234,Tampa,Houston
2018-01-01,UA,1233,Boston,Houston
2018-01-01,UA,1232,Los Angeles,"Honolulu, Oahu"
2018-01-01,UA,1231,"Honolulu, Oahu",Los Angeles
2018-01-01,UA,1230,Houston,Orlando
2018-01-01,UA,1230,Orlando,Houston
2018-01-01,UA,1229,"Honolulu, Oahu",Los Angeles
2018-01-01,UA,1227,Houston,Los Angeles
2018-01-01,UA,1227,Los Angeles,"Lihue, Kauai"
2018-01-01,UA,1226,Chicago,Dallas
2018-01-01,UA,1224,Los Angeles,"Honolulu, Oahu"
2018-01-01,UA,1223,Chicago,Boston
2018-01-01,UA,1221,"Honolulu, Oahu",Los Angeles
2018-01-01,UA,1220,Houston,Sacramento
2018-01-01,UA,1219,Denver,"Lihue, Kauai"
2018-01-01,UA,1216,Denver,Anchorage
2018-01-01,UA,1213,Chicago,San Francisco
2018-01-01,UA,1211,Denver,Pittsburgh
2018-01-01,UA,1211,Palm Springs,Denver
2018-01-01,UA,1209,Portland,San Francisco
2018-01-01,UA,1205,"Kailua-Kona, Hawaii",Los Angeles
2018-01-01,UA,1204,Chicago,Eagle/Vail
2018-01-01,UA,1203,San Francisco,San Diego
2018-01-01,UA,1202,Orlando,New York / Newark
2018-01-01,UA,1199,Los Angeles,Chicago
2018-01-01,UA,1197,Anchorage,San Francisco
2018-01-01,UA,1197,San Francisco,Houston
2018-01-01,UA,1196,Chicago,San Diego
2018-01-01,UA,1195,Portland,Houston
2018-01-01,UA,1194,Tampa,New York / Newark
2018-01-01,UA,1192,Denver,Houston
2018-01-01,UA,1192,Houston,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1191,San Francisco,Orlando
2018-01-01,UA,1189,Chicago,Fort Myers
2018-01-01,UA,1188,Houston,Denver
2018-01-01,UA,1186,Chicago,Los Angeles
2018-01-01,UA,1185,Chicago,Miami
2018-01-01,UA,1184,Denver,Houston
2018-01-01,UA,1183,Austin,San Francisco
2018-01-01,UA,1182,Los Angeles,"Kahului, Maui"
2018-01-01,UA,1180,Chicago,Orlando
2018-01-01,UA,1179,Las Vegas,Houston
2018-01-01,UA,1177,"Washington, D.C. / Dulles / Chantilly",Norfolk
2018-01-01,UA,1176,Fort Myers,Denver
2018-01-01,UA,1175,San Francisco,"Honolulu, Oahu"
2018-01-01,UA,1173,San Juan / Carolina,New York / Newark
2018-01-01,UA,1171,Cleveland,Los Angeles
2018-01-01,UA,1170,Fort Lauderdale,Houston
2018-01-01,UA,1169,Houston,Los Angeles
2018-01-01,UA,1168,San Francisco,Phoenix
2018-01-01,UA,1167,New York,Houston
2018-01-01,UA,1166,Chicago,New York
2018-01-01,UA,1165,New York / Newark,Los Angeles
2018-01-01,UA,1164,Denver,Fort Lauderdale
2018-01-01,UA,1163,Denver,Boston
2018-01-01,UA,1161,West Palm Beach,Houston
2018-01-01,UA,1160,Houston,Chicago
2018-01-01,UA,1160,Chicago,Orange County
2018-01-01,UA,1158,Los Angeles,"Honolulu, Oahu"
2018-01-01,UA,1157,Houston,Seattle / Tacoma (SeaTac)
2018-01-01,UA,1156,Fort Lauderdale,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1155,Boston,New York / Newark
2018-01-01,UA,1155,New York / Newark,West Palm Beach
2018-01-01,UA,1153,San Francisco,Baltimore
2018-01-01,UA,1152,"Lihue, Kauai",San Francisco
2018-01-01,UA,1152,San Francisco,Atlanta
2018-01-01,UA,1151,Chicago,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1151,Phoenix,Chicago
2018-01-01,UA,1150,San Diego,New York / Newark
2018-01-01,UA,1149,New York / Newark,Orlando
2018-01-01,UA,1148,New York / Newark,Los Angeles
2018-01-01,UA,1147,"Kailua-Kona, Hawaii",Los Angeles
2018-01-01,UA,1144,Orange County,Houston
2018-01-01,UA,1143,Houston,Orange County
2018-01-01,UA,1141,West Palm Beach,New York / Newark
2018-01-01,UA,1135,New York,Denver
2018-01-01,UA,1134,Denver,Salt Lake City
2018-01-01,UA,1131,Houston,New Orleans
2018-01-01,UA,1130,Houston,Orange County
2018-01-01,UA,1130,Philadelphia,Houston
2018-01-01,UA,1130,Orange County,New York / Newark
2018-01-01,UA,1129,San Diego,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1128,Chicago,Houston
2018-01-01,UA,1127,Portland,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1126,Denver,Anchorage
2018-01-01,UA,1126,Houston,Denver
2018-01-01,UA,1125,Houston,New York / Newark
2018-01-01,UA,1125,Los Angeles,Houston
2018-01-01,UA,1124,Albuquerque,Denver
2018-01-01,UA,1123,Chicago,Sarasota
2018-01-01,UA,1122,San Francisco,New Orleans
2018-01-01,UA,1121,Seattle / Tacoma (SeaTac),Houston
2018-01-01,UA,1117,San Francisco,Seattle / Tacoma (SeaTac)
2018-01-01,UA,1116,Chicago,Orlando
2018-01-01,UA,1115,Houston,Phoenix
2018-01-01,UA,1115,Tampa,Houston
2018-01-01,UA,1113,Chicago,Houston
2018-01-01,UA,1112,Chicago,Orange County
2018-01-01,UA,1111,San Francisco,"Lihue, Kauai"
2018-01-01,UA,1110,"Kahului, Maui",Los Angeles
2018-01-01,UA,1106,Orange County,Houston
2018-01-01,UA,1105,Los Angeles,"Honolulu, Oahu"
2018-01-01,UA,1104,Anchorage,Denver
2018-01-01,UA,1104,Denver,Houston
2018-01-01,UA,1103,Denver,Houston
2018-01-01,UA,1102,Detroit,New York / Newark
2018-01-01,UA,1102,New York / Newark,San Juan / Carolina
2018-01-01,UA,1101,Portland,Denver
2018-01-01,UA,1100,Chicago,San Jose
2018-01-01,UA,1093,Denver,Los Angeles
2018-01-01,UA,1091,Houston,Miami
2018-01-01,UA,1090,Miami,Houston
2018-01-01,UA,1087,Houston,Denver
2018-01-01,UA,1083,Houston,San Diego
2018-01-01,UA,1082,Houston,San Antonio
2018-01-01,UA,1079,Eagle/Vail,Houston
2018-01-01,UA,1078,New York / Newark,Houston
2018-01-01,UA,1077,Houston,Boston
2018-01-01,UA,1077,New Orleans,Houston
2018-01-01,UA,1076,Fort Myers,New York / Newark
2018-01-01,UA,1075,New York / Newark,Orange County
2018-01-01,UA,1073,Detroit,Denver
2018-01-01,UA,1067,New York / Newark,Fort Lauderdale
2018-01-01,UA,1062,New York / Newark,Chicago
2018-01-01,UA,1062,Tampa,New York / Newark
2018-01-01,UA,1061,Houston,Miami
2018-01-01,UA,1057,New York / Newark,Fort Myers
2018-01-01,UA,1055,Portland,Denver
2018-01-01,UA,1046,Houston,Las Vegas
2018-01-01,UA,1045,Houston,Austin
2018-01-01,UA,1044,Austin,New York / Newark
2018-01-01,UA,1041,Houston,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,1038,"Washington, D.C. / Dulles / Chantilly",Los Angeles
2018-01-01,UA,1037,Chicago,"Washington, D.C. / Arlington County"
2018-01-01,UA,1030,New York / Newark,Raleigh
2018-01-01,UA,1027,Los Angeles,Chicago
2018-01-01,UA,1026,Eagle/Vail,New York / Newark
2018-01-01,UA,1023,Chicago,Tampa
2018-01-01,UA,1013,New York / Newark,Sarasota
2018-01-01,UA,1004,Los Angeles,"Hilo, Hawaii"
2018-01-01,UA,1003,Las Vegas,New York / Newark
2018-01-01,UA,1002,Boise,Denver
2018-01-01,UA,1001,Boston,New York / Newark
2018-01-01,UA,997,New York / Newark,Tampa
2018-01-01,UA,996,San Francisco,Fort Lauderdale
2018-01-01,UA,995,San Francisco,Chicago
2018-01-01,UA,994,New York / Newark,Boston
2018-01-01,UA,994,San Francisco,New York / Newark
2018-01-01,UA,993,New Orleans,Houston
2018-01-01,UA,992,New York / Newark,West Palm Beach
2018-01-01,UA,991,New York / Newark,Orlando
2018-01-01,UA,991,Houston,San Diego
2018-01-01,UA,991,Orlando,Houston
2018-01-01,UA,981,Houston,Tampa
2018-01-01,UA,980,"Washington, D.C. / Dulles / Chantilly",Denver
2018-01-01,UA,977,San Francisco,Phoenix
2018-01-01,UA,976,Cleveland,Chicago
2018-01-01,UA,971,Chicago,New York
2018-01-01,UA,970,Chicago,Fort Myers
2018-01-01,UA,965,New Orleans,San Francisco
2018-01-01,UA,964,Chicago,Richmond
2018-01-01,UA,948,San Francisco,Denver
2018-01-01,UA,943,San Francisco,Las Vegas
2018-01-01,UA,942,New Orleans,Houston
2018-01-01,UA,939,Denver,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,927,Chicago,Los Angeles
2018-01-01,UA,926,Chicago,Bozeman
2018-01-01,UA,922,Fort Lauderdale,San Francisco
2018-01-01,UA,920,Montrose,Houston
2018-01-01,UA,913,Reno,San Francisco
2018-01-01,UA,912,New York / Newark,San Francisco
2018-01-01,UA,910,San Diego,Los Angeles
2018-01-01,UA,905,New York / Newark,Tampa
2018-01-01,UA,904,New York / Newark,New Orleans
2018-01-01,UA,897,Nashville,New York / Newark
2018-01-01,UA,894,"Washington, D.C. / Dulles / Chantilly",Los Angeles
2018-01-01,UA,878,Houston,Minneapolis
2018-01-01,UA,877,Orlando,New York / Newark
2018-01-01,UA,866,Raleigh,Denver
2018-01-01,UA,865,Orlando,Denver
2018-01-01,UA,864,Las Vegas,San Francisco
2018-01-01,UA,859,Phoenix,Houston
2018-01-01,UA,856,Los Angeles,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,849,"Washington, D.C. / Dulles / Chantilly",Hartford
2018-01-01,UA,848,Raleigh,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,843,New York / Newark,San Jose
2018-01-01,UA,842,New York / Newark,Raleigh
2018-01-01,UA,841,San Juan / Carolina,Chicago
2018-01-01,UA,834,Las Vegas,San Francisco
2018-01-01,UA,833,New York,Houston
2018-01-01,UA,832,New York / Newark,Fort Lauderdale
2018-01-01,UA,832,Fort Lauderdale,Houston
2018-01-01,UA,832,Houston,Los Angeles
2018-01-01,UA,831,Denver,Detroit
2018-01-01,UA,830,Denver,Chicago
2018-01-01,UA,830,Portland,Denver
2018-01-01,UA,825,Houston,Denver
2018-01-01,UA,824,Los Angeles,Boston
2018-01-01,UA,822,"Washington, D.C. / Dulles / Chantilly",Boston
2018-01-01,UA,816,Seattle / Tacoma (SeaTac),San Francisco
2018-01-01,UA,816,San Francisco,Los Angeles
2018-01-01,UA,815,Denver,Los Angeles
2018-01-01,UA,815,Tampa,Denver
2018-01-01,UA,814,Seattle / Tacoma (SeaTac),San Francisco
2018-01-01,UA,813,Los Angeles,Orlando
2018-01-01,UA,812,Spokane,Denver
2018-01-01,UA,810,Chicago,San Francisco
2018-01-01,UA,809,San Francisco,Orange County
2018-01-01,UA,809,Orange County,Denver
2018-01-01,UA,806,Austin,Chicago
2018-01-01,UA,806,Chicago,Denver
2018-01-01,UA,805,San Francisco,Portland
2018-01-01,UA,801,New York / Newark,West Palm Beach
2018-01-01,UA,800,New York / Newark,Orlando
2018-01-01,UA,795,Chicago,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,794,New York / Newark,Houston
2018-01-01,UA,793,Dallas,Chicago
2018-01-01,UA,792,Atlanta,New York / Newark
2018-01-01,UA,791,Charlotte,Chicago
2018-01-01,UA,790,Chicago,Boston
2018-01-01,UA,789,Denver,Boston
2018-01-01,UA,788,Boston,San Francisco
2018-01-01,UA,788,San Francisco,Los Angeles
2018-01-01,UA,786,Atlanta,Chicago
2018-01-01,UA,785,Cleveland,Chicago
2018-01-01,UA,783,Los Angeles,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,782,Chicago,Dallas
2018-01-01,UA,781,Phoenix,San Francisco
2018-01-01,UA,780,Chicago,Cleveland
2018-01-01,UA,779,San Francisco,New York / Newark
2018-01-01,UA,778,Atlanta,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,778,"Washington, D.C. / Dulles / Chantilly",Orlando
2018-01-01,UA,776,Cleveland,Chicago
2018-01-01,UA,776,Chicago,Orlando
2018-01-01,UA,775,Boston,Chicago
2018-01-01,UA,775,Chicago,Denver
2018-01-01,UA,774,Chicago,Minneapolis
2018-01-01,UA,774,Philadelphia,Chicago
2018-01-01,UA,773,Denver,Sacramento
2018-01-01,UA,772,Phoenix,Denver
2018-01-01,UA,770,Las Vegas,San Francisco
2018-01-01,UA,768,San Francisco,Boston
2018-01-01,UA,766,San Francisco,Portland
2018-01-01,UA,765,Chicago,Denver
2018-01-01,UA,764,Las Vegas,Denver
2018-01-01,UA,763,Cleveland,Denver
2018-01-01,UA,763,Denver,San Diego
2018-01-01,UA,762,"Washington, D.C. / Dulles / Chantilly",Houston
2018-01-01,UA,761,New York,Chicago
2018-01-01,UA,760,Boston,Houston
2018-01-01,UA,759,Orlando,San Francisco
2018-01-01,UA,756,San Francisco,Denver
2018-01-01,UA,755,New York / Newark,Chicago
2018-01-01,UA,753,Baltimore,San Francisco
2018-01-01,UA,751,New York / Newark,Los Angeles
2018-01-01,UA,750,Los Angeles,Denver
2018-01-01,UA,749,Denver,New York / Newark
2018-01-01,UA,748,New York / Newark,San Francisco
2018-01-01,UA,748,Houston,New York / Newark
2018-01-01,UA,746,San Francisco,New York / Newark
2018-01-01,UA,745,Denver,Portland
2018-01-01,UA,745,New York,Denver
2018-01-01,UA,745,Portland,Chicago
2018-01-01,UA,744,New York,Denver
2018-01-01,UA,743,Chicago,San Francisco
2018-01-01,UA,742,Seattle / Tacoma (SeaTac),Denver
2018-01-01,UA,740,Houston,Austin
2018-01-01,UA,740,New Orleans,Houston
2018-01-01,UA,739,Denver,Phoenix
2018-01-01,UA,739,Orlando,Denver
2018-01-01,UA,739,Phoenix,Houston
2018-01-01,UA,738,Denver,Orlando
2018-01-01,UA,737,Denver,San Francisco
2018-01-01,UA,737,Houston,Denver
2018-01-01,UA,736,San Diego,San Francisco
2018-01-01,UA,735,Denver,San Francisco
2018-01-01,UA,735,"Washington, D.C. / Dulles / Chantilly",Denver
2018-01-01,UA,735,Tampa,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,734,Chicago,Pittsburgh
2018-01-01,UA,734,San Francisco,Chicago
2018-01-01,UA,733,Denver,San Francisco
2018-01-01,UA,731,Los Angeles,San Francisco
2018-01-01,UA,730,New York / Newark,Orlando
2018-01-01,UA,729,Dallas,Chicago
2018-01-01,UA,728,Las Vegas,San Francisco
2018-01-01,UA,728,San Francisco,Chicago
2018-01-01,UA,727,San Francisco,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,726,Fort Lauderdale,San Francisco
2018-01-01,UA,726,San Francisco,New York / Newark
2018-01-01,UA,725,Orlando,Chicago
2018-01-01,UA,725,Chicago,Phoenix
2018-01-01,UA,724,"Honolulu, Oahu",San Francisco
2018-01-01,UA,723,Denver,Los Angeles
2018-01-01,UA,722,Miami,New York / Newark
2018-01-01,UA,721,Houston,Atlanta
2018-01-01,UA,720,San Francisco,Denver
2018-01-01,UA,719,"Washington, D.C. / Dulles / Chantilly",Los Angeles
2018-01-01,UA,717,Boston,Los Angeles
2018-01-01,UA,717,Los Angeles,Houston
2018-01-01,UA,716,Denver,Phoenix
2018-01-01,UA,715,Dallas,New York / Newark
2018-01-01,UA,714,Fort Lauderdale,New York / Newark
2018-01-01,UA,713,Jacksonville,New York / Newark
2018-01-01,UA,712,Denver,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,712,"Washington, D.C. / Dulles / Chantilly",San Francisco
2018-01-01,UA,711,New York / Newark,Fort Lauderdale
2018-01-01,UA,710,Denver,San Diego
2018-01-01,UA,709,Pittsburgh,Denver
2018-01-01,UA,708,Los Angeles,San Francisco
2018-01-01,UA,706,"Kahului, Maui",Los Angeles
2018-01-01,UA,704,Houston,New York / Newark
2018-01-01,UA,704,Las Vegas,Houston
2018-01-01,UA,703,Denver,Chicago
2018-01-01,UA,702,Chicago,Cleveland
2018-01-01,UA,701,San Francisco,Austin
2018-01-01,UA,700,San Diego,Los Angeles
2018-01-01,UA,699,New York / Newark,Fort Lauderdale
2018-01-01,UA,698,Seattle / Tacoma (SeaTac),San Francisco
2018-01-01,UA,697,San Francisco,"Washington, D.C. / Dulles / Chantilly"
2018-01-01,UA,696,"Washington, D.C. / Dulles / Chantilly",Denver
2018-01-01,UA,695,Seattle / Tacoma (SeaTac),Denver
2018-01-01,UA,694,San Francisco,"Kailua-Kona, Hawaii"
2018-01-01,UA,693,New York,Chicago
2018-01-01,UA,692,Chicago,New York
2018-01-01,UA,691,San Francisco,San Diego
2018-01-01,UA,690,Raleigh,New York / Newark
2018-01-01,UA,689,Austin,Houston
2018-01-01,UA,688,Chicago,Nashville
2018-01-01,UA,687,New York / Newark,Houston
2018-01-01,UA,686,Houston,Orlando
2018-01-01,UA,686,Orlando,New York / Newark
2018-01-01,UA,684,Houston,Orange County
2018-01-01,UA,683,Chicago,Los Angeles
2018-01-01,UA,683,Fort Myers,Chicago
2018-01-01,UA,682,Denver,Chicago
2018-01-01,UA,681,San Francisco,Las Vegas
2018-01-01,UA,680,San Francisco,Chicago
2018-01-01,UA,679,Portland,Chicago
2018-01-01,UA,677,New York / Newark,San Diego
2018-01-01,UA,676,Orange County,Houston
2018-01-01,UA,675,Denver,Spokane
2018-01-01,UA,675,Chicago,Denver
2018-01-01,UA,674,Atlanta,New York / Newark
2018-01-01,UA,673,Houston,Montrose
2018-01-01,UA,672,Houston,Atlanta
2018-01-01,UA,670,Chicago,Boston
2018-01-01,UA,670,Seattle / Tacoma (SeaTac),Chicago
2018-01-01,UA,669,Denver,Minneapolis
2018-01-01,UA,669,Sacramento,Denver
2018-01-01,UA,668,San Juan / Carolina,Houston
2018-01-01,UA,667,Chicago,Phoenix
2018-01-01,UA,665,New York / Newark,Las Vegas
2018-01-01,UA,665,Houston,New York / Newark
2018-01-01,UA,665,San Antonio,Houston
2018-01-01,UA,664,Chicago,Philadelphia
2018-01-01,UA,663,New York / Newark,Houston
2018-01-01,UA,663,Tampa,New York / Newark
2018-01-01,UA,662,San Diego,San Francisco
2018-01-01,UA,661,Los Angeles,Chicago
